max,current
0.5628436806972065,0.9994836362195205
0.5720456744244357,0.9503812110287311
0.5589888018892587,1.0310994326250686
0.5520959328652267,1.135258098834203
0.5590691928416045,1.0376824413547305
0.5570748158487138,1.0815866126978335
0.5572825633314652,1.0553872558602693
0.6321835423928316,0.8091937498009945
0.5667059953906186,0.98455322094829
0.5562889681370511,1.0939968635091468
0.5559659091627398,1.0747530105765573
0.5736386458492025,0.9453105143056472
0.5550772694594981,1.126725072577107
0.5917256456192272,0.9032839707755015
0.5649958672945485,0.997610553010557
0.5521508001712909,1.1596125089647835
0.5727794703855262,0.9252075716118554
0.555254573795277,1.0793100201246095
0.5658397265040866,0.9782771911297037
0.5678730564417611,0.9792215915235896
0.5881928518009495,0.9044237720681425
0.558012997510315,1.0415278590439396
0.5553142240662068,1.1107142740840492
0.6268889602154635,0.8307022239659297
0.5605177572099229,1.0159052935490402
0.5702642163218227,0.981417049403646
0.5651652606571812,0.9949270593539037
0.5615321801477039,0.9948940413221711
0.6220436422683875,0.8296822750086666
0.5523771229489982,1.13237529417293
0.6042853622567225,0.8575445372109786
0.5892657509514296,0.9009015786954039
0.5658475620286446,0.9828306931281854
0.5483483716333757,1.1811741175897454
0.5627888075535865,0.9930597441636073
0.5894560902505258,0.9021610010881508
0.5756078870241591,0.9345877166838678
0.5845004706623045,0.9216963777296983
0.559220943028303,1.0275657580616773
0.5591224113337456,1.04193708227067
0.555452266140323,1.0756501587014766
0.5690561277416507,0.9774175226034746
0.5803292035239854,0.9243098992565247
0.5600116809618416,1.0163741292154251
0.5678758676253158,0.9859557750906583
0.5746744776575459,0.9383423550529797
0.6005840298648218,0.8832911581777318
0.5508502172493712,1.1685256323265127
0.5594315847043458,1.025580646356459
0.6218214089409192,0.8329372469954636
0.5553694876925932,1.0943901784715353
0.5537733430816617,1.1034716917973788
0.5835415807185741,0.9251329070304686
0.5625145157723189,1.0046619480905015
0.553641261908075,1.1138081448019836
0.5530852367542751,1.1342465606396346
0.5562887837415099,1.0808238599614326
0.5601857755944157,1.0330734579076952
0.5537942041373262,1.121158592563212
0.5558561991928804,1.094270454845937
0.5555398236237282,1.0703863819300707
0.5558729304722009,1.1058631679403865
0.5592676939182625,1.0274338617191519
0.5855910889676781,0.9178987250763799
0.6046403426386914,0.8537731886592385
0.5616891460154191,1.017773864381944
0.5628126370361283,1.0009284115048123
0.553981812734845,1.0758407014625384
0.5543294970689211,1.089227574281645
0.5488766721682787,1.1884183407869282
0.5868531189160576,0.9112651564051204
0.5860890997209861,0.9136417840318933
0.5726530524358193,0.964568752496322
0.5671231191696564,0.9882162742234489
0.5865899547043023,0.9114451900634826
0.5571666558918855,1.0422469074126477
0.6252827760444373,0.8341768007508711
0.6370313731307963,0.8074341910008432
0.5617251827892259,0.9780607484892454
0.5611274182022264,1.0165076339287225
0.5571570031700388,1.0556107556684218
0.5487005445025864,1.1990916413195951
0.5543736466417504,1.1158507602961523
0.559886092875359,1.0175262384430404
0.5773177224219163,0.9440975862546518
0.5681050107654475,0.9806655472008007
0.55182979289196,1.130684522845355
0.5848483217513125,0.908565432133145
0.5732512332326997,0.9639852927556711
0.5538025667110343,1.1450421979536285
0.5578296456193638,1.0527362110788032
0.5879782029653939,0.9073222532677948
0.5620411371301541,1.0124462405568477
0.5534214964804116,1.1055888870700388
0.5537539415458224,1.1249406348639561
0.5571065106836727,1.0393070632686883
0.5554858438067807,1.0744581732276963
0.5525762243712647,1.151999867361396
0.5592922639727519,1.0184553523853497
0.555263877929442,1.0895481499662965
0.6282727835627998,0.7872837441520267
0.6100073166032327,0.865224620456077
0.5683778206865072,0.969997952337346
0.549077089440971,1.1758274563003894
0.6165759419674203,0.8576146920866237
0.5578882003762263,1.0372330016764841
0.6371577683789054,0.8124977710496887
0.5496277653060813,1.2063195075711797
0.581321548637184,0.9281592401640328
0.5505747362879948,1.1630752528101305
0.5693059131937741,0.9726718448154922
0.5658476422175708,0.9795212442382186
0.5523050185165561,1.1670437503218216
0.5718033124906191,0.9647399921433343
0.6424896237648668,0.8139870170411035
0.5517822690591634,1.1040635237012588
0.5611455471181719,1.0091482164924779
0.5613168214226235,1.006298178525642
0.5600611681017955,1.0171787121134006
0.5862286763977627,0.9167022013125897
0.5572290985086779,1.0720152075794784
0.6374245084186917,0.8136325368105063
0.5630080096495874,1.0089135880221336
0.5681010798262263,0.9789771026262851
0.6093976104037989,0.8620964141472992
0.567316689375747,0.9946922343633195
0.5447044350766248,1.2718257948630405
0.5639354863938452,0.99736509326424
0.5565615583322913,1.0916455388675592
0.5931514065297632,0.8569889434177699
0.5517476868225112,1.1347397117280962
0.5506976962890484,1.1879544266926332
0.5667025295058161,0.9872188694658849
0.5639813672567362,0.9996054758060209
0.5557448351183211,1.0782689214161565
0.5527468770465358,1.096158463250074
0.550707870489803,1.178072453616657
0.5646857758133684,0.975144236144536
0.5660796081441986,0.9677121243461153
0.5533283565912748,1.1258034492727624
0.5800556480238611,0.9106938183323651
0.5664762768969712,0.9811258992069547
0.5836855589778586,0.915842696832439
0.5524624239507792,1.0994511573055938
0.5584640700232227,1.0406385848181936
0.5926872390064875,0.8898755350440756
0.5654414201855699,0.9999952248025386
0.5578377629008985,1.0593529706037796
0.5817215836172441,0.9256594398737427
0.5708408811445673,0.9594890156810076
0.663177305841312,0.7694095293000922
0.5573799647295661,1.0577911956412307
0.6022054171269108,0.8614625070258503
0.5740019185386918,0.9544186189163087
0.5922533099152612,0.8888127654537777
0.5589441467301363,1.046172659202317
0.5600473881281348,1.0216038495033095
0.5502879459636238,1.1903493259001132
0.5554145496957819,1.0904661021135067
0.5665723577854458,0.9872023466931421
0.5977564871819897,0.8788660640812144
0.560809054846232,1.021751356474689
0.5817858211946562,0.9353690522821045
0.6101175619060782,0.8627380825492188
0.5765682257755163,0.9440481442066982
0.5590817231529959,1.0151723640860575
0.5938468546982268,0.8960355146484384
0.5970665992253946,0.8821635886112453
0.5561136540855912,1.0779323700602905
0.5750115048071363,0.9505094125662988
0.5541722416050687,1.0883266291723974
0.5533234698618335,1.1400780130685724
0.5755849106173345,0.9403486635105909
0.5494776066706596,1.1873491230079112
0.5617682808874487,1.011513466851579
0.5638938634262182,0.9871820591175676
0.5763422594758458,0.9351839032499292
0.5553562671395137,1.0841367861651987
0.5549259324257045,1.0333973225474407
0.5614814839849469,1.0166737116819418
0.5576091280034006,1.051471349185389
0.5685999856899775,0.9711125316033986
0.5853511657427678,0.9100728364392463
0.5585196083159754,1.0512247997332687
0.5889894196821386,0.9062518764173843
0.5654576690705371,1.0012432090724837
0.5792971831293122,0.9319249129181122
0.562600521870769,1.0082280982112757
0.5550638269701847,1.0898169673633806
0.5559961906855518,1.0794104036504608
0.5728282290350846,0.959904833662682
0.5570246373195032,1.069779799940588
0.5533565876644917,1.0818540892506914
0.5581843218040836,1.028426152270371
0.5752535882585393,0.9472409261298047
0.6306567846641626,0.8247156853390597
0.5566738385912721,1.0222762967718015
0.5646589949071666,0.9906151529636732
0.6312135172116123,0.8172802293203909
0.5561663149091279,1.0548665560945467
0.5527716192309462,1.1261100853772599
0.553356871129605,1.1060530320371365
0.5632577859343532,1.013580430082809
0.5532461728429438,1.0887292999316915
0.5702145932785284,0.9747343985983392
